Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
44,"I'll help you this one time. But consider this my resignation. As long as this machine is at Wayne Enterprises, I won't be. When you're finished... ...type in your name. My officers are going over every inch of the tunnels and bridges... ...but with the Joker's threat, they're not an option. - And land routes east? - Backed up for hours. Which leaves the ferries with 30,000 ready to board. I wanna use the ferries so I can get those prisoners off the island. The men you put away? Those aren't people I'm worried about. You should be. Whatever the Joker's planning... ...it's a good bet Harvey's prisoners are involved. I wanna get them out of here. So where is Harvey? - We haven't found him. - Oh, Jesus. How long can you keep this quiet? Don't stop for lights, cops, nothing. Going to join your wife? - You love her? - Yes. You ever imagine what it would be like to listen to her die? Look, take it up with the Joker. He killed your woman. He made you... ...like this. The Joker's just a mad dog. I want whoever let him off the leash. I took care of Wuertz, but who was your other man inside Gordon's unit? Who picked up Rachel? Must have been someone she trusted. Look, if I tell you... ...will you let me go? Can't hurt your chances. It was Ramirez. - But you said... - I said it couldn't hurt your chances. You're a lucky man. - But he's not. - Who? Your driver. Stand back. Hey, that ain't right. We should be on that boat.",89.37799999999999,273,I will help you time But consider this my resignation As long as machine is at I will not be When you are finished type in your name My officers are going over inch of tunnels and bridges but with 's threat they are not option And land routes east Backed up for hours Which leaves ferries with ready to board I want to use ferries so I can get prisoners off island men you put away Those are not people I am worried about You should be Whatever 's planning it is good bet 's prisoners are involved I want to get them out of here So where is We have not found him Oh How long can you keep this quiet Do not stop for lights cops nothing Going to join your wife You love her Yes You ever imagine what it would be like to listen to her die Look take it up with He killed your woman He made you like this 's just mad dog I want whoever let him off leash I took care of but who was your other man inside 's unit Who picked up Must have been someone she trusted Look if I tell you will you let me go Can not hurt your chances It was But you said I said it could not hurt your chances You are lucky man But he is not Who Your driver Stand back Hey that are not right We should be on boat,caring
45,"You wanna ride across with them? Be my guest. Sir, they've stopped their engines. Right, get on the radio. Tell them we'll come back and pick them up once we dump the scumbags. Liberty, this is Spirit. Come in. What the heck was that? What the...? Liberty, come in, please. This is Spirit. Come in. Liberty, we have the same thing. We've lost both engines. - Liberty, come in. - Fox. There's something going on on the ferries. Get down to the engine room now. Hey, buddy, what's happening? Captain, we got a hundred barrels down there rigged to blow. And this. Oh, my God. Looks like some kind of detonator. Why would they give us the detonator to our own bomb? Tonight, you're all gonna be a part of a social experiment. Through the magic of diesel fuel and ammonium nitrate... ...I'm ready right now to blow you all sky-high. Liberty, come in, over. It's dead. If anyone attempts to get off their boat, you all die. I'm zeroing in. Each of you has a remote to blow up the other boat. His voice is on the ferry... ...but it's not the source. West. I have the Joker's location. Prewitt Building. Assemble on the building opposite. At midnight, I blow you all up. If, however, one of you presses the button, I'll let that boat live. So who's it gonna be? Harvey Dent's most-wanted scumbag collection... ...or the sweet and innocent civilians?",89.43399999999997,243,You want to ride across with them Be my guest they have stopped their engines Right get on radio Tell them we will come back and pick them up once we dump scumbags Liberty this is Come in What heck was that What the Liberty come in please This is Come in we have same thing We have lost engines come in There is something going on on ferries Get down to engine room now Hey what is happening we got barrels down there rigged to blow And this Oh my Looks like kind of detonator Why would they give us detonator to our own bomb Tonight you are all going to be part of social experiment Through magic of diesel fuel and ammonium nitrate I am ready right now to blow you sky high Liberty come in over It is dead If anyone attempts to get off their boat you all die I am zeroing in Each of you has remote to blow up other boat His voice is on ferry but it is not source I have 's location Assemble on building opposite At midnight I blow you all up If however of you presses button I will let boat live So who is it going to be 's most wanted collection or sweet and innocent civilians,neutral
46,"You choose. Oh, and you might wanna decide quickly... ...because the people on the other boat may not be quite so noble. Stay back. Well, now, who are you to decide? We ought to talk this over, at least. We don't all have to die. Those men had their chance. - We are not going to talk about this. - Why aren't we talking about it? They're talking over the same thing on the other boat. - Let's put it to a vote. - Yes! - Hello? - Barbara, it's Anna Ramirez. Jim needs you to pack up and put the kids in the car right away. But the units outside... Those cops can't be trusted. Jim needs you away from them as soon as possible. I'll call them off for 10 minutes, and you'll have to move fast. - But where am I supposed to take them? - 25052nd Sweet. - Leave as soon as the patrol car pulls out. - Okay. She believe you? It's because she trusts you... ...just like Rachel did. - I didn't know... - Didn't know what they'd do? You're the second cop to say that to me. What exactly did you think they were gonna do? They got me early on. My mother's hospital bills... - Don't! - I'm sorry. You live to fight another day, officer. We found the missing hospital bus. Then we have a hostage situation. It's a shooting gallery. Why would he choose a spot with such big windows? We have clear shots on five clowns. Snipers take them out, smash the windows, a team rappels in. Team moves in by the stairwells. Two, three casualties max. - Let's do it. - It's not that simple. - With the Joker, it never is. - What's simple is...",86.92999999999996,298,You choose Oh and you might want to decide quickly because people on other boat may not be quite so noble Stay back Well now who are you to decide We ought to talk this over at least We do not all have to die men had their chance We are not going to talk about this Why are not we talking about it They are talking over same thing on other boat Let us put it to vote Yes it is needs you to pack up and put kids in car right away But units outside cops can not be trusted needs you away from them as soon as possible I will call them off for minutes and you will have to move fast But where am I supposed to take them as soon as patrol car pulls out Okay She believe you It is because she trusts you just like did I did not know Did not know what they would do You are second cop to say that to me What exactly did you think they were going to do They got me early on My mother 's hospital bills Do not I am sorry You live to fight day officer We found missing hospital bus Then we have hostage situation It is shooting gallery Why would he choose spot with such big windows We have clear shots on clowns Snipers take them out smash windows team rappels in Team moves in by stairwells casualties Let us do it It is not that simple With it never is What is simple is,neutral
47,"...every second, those people on the ferries get closer to blowing... - That won't happen. - Then he'll blow both of them up! - We don't have time for paper ballots. - I want everybody to put their votes... ...on this piece of paper. If anyone's got pens, pass it along. Thank you. Anybody else? Coming through. Anybody else? Thank you. We need to get these votes in quickly. Come on. What are you waiting for? Push the button! We're running out of time! I need five minutes alone. No! There's no time! We have clear shots! Dent is in there with them. We have to save Dent! I have to save Dent. Get ready. Two minutes, then we breach. Fox, I need picture. - Hello? - Jim, we're in trouble. Okay, you got POV on alpha... ...omni on beta. Looks like clowns and hostages on two floors. There's a SWAT team on the stairwell. Another SWAT team on the roof. Line's clear. - Barbara, calm down. - He has the kids! - Hello, Jim. - Harvey? - Where's my family? - Where my family died. Blue team, acquire the target. Entry team, set your charge. Fox, the SWATs are targeting the wrong people. The clowns are the hostages. Red team, go! Red team, go! Entry team, blow and go! Don't move. Take the shot. Those SWATs are coming in hot. Clowns, put down your guns. - Drop your weapons! - On the ground, now!",87.30800000000002,245,second people on ferries get closer to blowing That will not happen Then he will blow both of them up We do not have time for paper ballots I want everybody to put their votes on piece of paper If anyone 's got pens pass it along Thank you Anybody else Coming through Anybody else Thank you We need to get votes in quickly Come on What are you waiting for Push button We are running out of time I need minutes alone No There is time We have clear shots is in there with them We have to save I have to save Get ready minutes then we breach I need picture Hello we are in trouble Okay you got on alpha omni on beta Looks like clowns and hostages on floors There is team on stairwell team on roof Line 's clear calm down He has kids Where is my family Where my family died Blue team acquire target Entry team set your charge SWATs are targeting wrong people clowns are hostages Red team go Red team go Entry team blow and go Do not move Take shot SWATs are coming in hot Clowns put down your guns Drop your weapons On ground now,gratitude
48,"Doctors, get down! Clear the line of fire. Drop your weap... Freeze! Stand down or you will be... Look up. See those bad guys on the floor above? They're waiting to ambush the SWAT team coming up the elevator. Sixty seconds. The tally is 140 against, 396 for. So go ahead. Do it. We're still here. And that means they haven't killed us yet either. Go, go, go! Blue team, cover! Trouble on the floor above. Get down on the ground now! Freeze! Stop or we will shoot. We will shoot you. Drop the officer. - Release the officer right now. - Let him go now! On your knees! We got him. He's out of the game. - Keep your hands in the air! - Step away from the edge! Halt! - Stay down! - Don't move! Be advised. Clowns are hostages, doctors are targets. Ah, you made it. I'm so thrilled. - Where's the detonator? - Go get him. - Put down your weapon! - Don't move! You don't wanna die... ...but you don't know how to take a life. Give it to me. These men will kill you and take it anyway. No one wants to get their hands dirty. Fine. I'll do it. Those men on that boat? They made their choices. They chose to murder and steal. It doesn't make any sense for us to have to die too. All the old familiar places.",89.13799999999999,238,Doctors get down Clear line of fire Drop your weap Freeze Stand down or you will be Look up See bad guys on floor above They are waiting to ambush team coming up elevator seconds tally is against for So go ahead Do it We are still here And that means they have not killed us yet either Go go go Blue team cover Trouble on floor above Get down on ground now Freeze Stop or we will shoot We will shoot you Drop officer Release officer right now Let him go now On your knees We got him He is out of game Keep your hands in air Step away from edge Halt Stay down Do not move Be advised Clowns are hostages doctors are targets Ah you made it I am so thrilled Where is detonator Go get him Put down your weapon Do not move You do not want to die but you do not know how to take life Give it to me men will kill you and take it anyway one wants to get their hands dirty Fine I will do it men on boat They made their choices They chose to murder and steal It does not make sense for us to have to die too old familiar places,caring
49,"Stand by. Red team, floor secure. Hostages are safe. Give it to me. You can tell them I took it by force. Give it to me, and I'll do what you should've did 10 minutes ago. We really should stop this fighting, otherwise we'll miss the fireworks. There won't be any fireworks. And here we go. What were you trying to prove? That deep down, everyone's as ugly as you? You're alone. Can't rely on anyone these days. You gotta do everything yourself. Don't we? That's okay. I came prepared. It's a funny world we live in. Speaking of which, you know how I got these scars? No, but I know how you got these. Oh, you. You just couldn't let me go, could you? This is what happens when an unstoppable force... ...meets an immovable object. You truly are incorruptible, aren't you? Huh? You won't kill me... ...out of some misplaced sense of self-righteousness. And I won't kill you... ...because you're just too much fun. I think you and I are destined to do this forever. You'll be in a padded cell forever. Maybe we could share one.",88.963,189,Stand by Red team floor secure Hostages are safe Give it to me You can tell them I took it by force Give it to me and I will do what you should have did minutes ago We really should stop fighting otherwise we will miss fireworks There will not be fireworks And here we go What were you trying to prove That deep down everyone is as ugly as you You are alone Can not rely on anyone days You got to do everything yourself Do not we That is okay I came prepared It is funny world we live in Speaking of which you know how I got scars No but I know how you got these Oh you You just could not let me go could you This is what happens when unstoppable force meets immovable object You truly are incorruptible are not you Huh You will not kill me out of misplaced sense of self righteousness And I will not kill you because you are just too much fun I think you and I are destined to do this forever You will be in padded cell forever Maybe we could share,amusement
50,"You know, they'll be doubling up, the rate this city's inhabitants are losing their minds. This city just showed you... ...that it's full of people ready to believe in good. Until their spirit breaks completely. Until they get a good look at the real Harvey Dent... ...and all the heroic things he's done. You didn't think I'd risk losing the battle for Gotham's soul... ...in a fistfight with you? No. You need an ace in the hole. Mine's Harvey. What did you do? I took Gotham's white knight... ...and I brought him down to our level. It wasn't hard. See, madness, as you know... ...is like gravity. All it takes is a little push. Dent! This is where they brought her, Gordon, after your men handed her over. This is where she died. I know, I was here... - ...trying to save her. - But you didn't. - I couldn't. - Yes, you could've. If you'd listened to me. If you stood up against corruption... ...instead of doing your deal with the devil. I was trying to fight the Mob! You wouldn't dare try to justify yourself if you knew what I'd lost. Have you ever had to talk to the person you loved most... ...tell them it's gonna be all right, when you know it's not?",87.87799999999999,217,You know they will be doubling up rate city 's inhabitants are losing their minds city just showed you that it is full of people ready to believe in good Until their spirit breaks completely Until they get good look at real and heroic things he is done You did not think I would risk losing battle for 's soul in fistfight with you No You need ace in hole 's What did you do I took 's white knight and I brought him down to our level It was not hard See madness as you know is like gravity All it takes is little push Dent This is where they brought her after your men handed her over This is where she died I know I was here trying to save her But you did not I could not Yes you could have If you would listened to me If you stood up against corruption instead of doing your deal with devil I was trying to fight Mob You would not dare try to justify yourself if you knew what I would lost Have you ever had to talk to person you loved most tell them it is going to be all right when you know it is not,neutral
51,"Well, you're about to know what that feels like, Gordon. Then you can look me in the eye and tell me you're sorry. - You're not going to hurt my family. - No. Just the person you love most. So is it your wife? Put the gun down, Harvey. Harvey, put down the gun. Please. Please, Harvey. Please. Oh, goddamn it. Will you stop pointing that gun at my family? - No! - We have a winner. No, Jim, stop him! - Harvey. - Don't let him... Harvey! I'm sorry! For everything. Please don't hurt my son. You brought your cops? All they know is there's a situation. They don't know who or what. They're just creating a perimeter. You think I wanna escape from this? There is no escape from this. You don't wanna hurt the boy, Harvey. It's not about what I want, it's about what's fair! You thought we could be decent men in an indecent time. But you were wrong. The world is cruel. And the only morality in a cruel world... ...is chance. Unbiased. Unprejudiced. Fair. His son's got the same chance she had. Fifty-fifty. What happened to Rachel wasn't chance. We decided to act. We three. Then why was it me who was the only one who lost everything? - It wasn't. - The Joker chose me. Because you were the best of us.",88.75000000000003,230,Well you are about to know what that feels like Then you can look me in eye and tell me you are sorry You are not going to hurt my family No Just person you love most So is it your wife Put gun down put down gun Please Please Please Oh goddamn it Will you stop pointing gun at my family No We have winner No stop him Do not let him Harvey I am sorry For everything Please do not hurt my son You brought your cops All they know is there is situation They do not know who or what They are just creating perimeter You think I want to escape from this There is escape from this You do not want to hurt boy It is not about what I want it is about what is fair You thought we could be decent men in indecent time But you were wrong world is cruel And only morality in cruel world is chance Unbiased Unprejudiced Fair His son 's got same chance she had What happened to was not chance We decided to act We Then why was it me who was only who lost everything It was not chose me Because you were best of us,caring
52,"He wanted to prove that even someone as good as you... ...could fall. And he was right. You're the one pointing the gun, Harvey. So point it at the people responsible. Fair enough. You first. My turn. Harvey, you're right. Rachel's death was my fault. Please don't punish the boy. - Please, punish me. - I'm about to. Tell your boy he's gonna be all right, Gordon. Lie... ...like I lied. It's going to be all right, son. Dad? Daddy, is he okay? - Thank you. - You don't have to thank me. Yes, I do. The Joker won. Harvey's prosecution, everything he fought for... undone. Whatever chance you gave us at fixing our city dies with Harvey's reputation. We bet it all on him. The Joker took the best of us and tore him down. People will lose hope. They won't. They must never know what he did. Five dead. - Two of them cops. You can't sweep that... - No. But the Joker cannot win. Gotham needs its true hero. - No. - You either die a hero... ...or you live long enough to see yourself become the villain. I can do those things... ...because I'm not a hero, not like Dent. I killed those people. That's what I can be.",89.17499999999998,213,He wanted to prove that even someone as good as you could fall And he was right You are pointing gun So point it at people responsible Fair enough You first My turn Harvey you are right 's death was my fault Please do not punish boy Please punish me I am about to Tell your boy he is going to be all right Lie like I lied It is going to be all right son is he okay Thank you You do not have to thank me Yes I do won 's prosecution everything he fought for undone chance you gave us at fixing our city dies with 's reputation We bet it all on him took best of us and tore him down People will lose hope They will not They must never know what he did dead of them cops You can not sweep that No But can not win needs its true hero No You either die hero or you live long enough to see yourself become villain I can do things because I am not hero not like I killed people That is what I can be,neutral
53,"No, no, you can't. You're not. I'm whatever Gotham needs me to be. Call it in. A hero. Not the hero we deserved, but the hero we needed. Nothing less than a knight... ...shining. They'll hunt you. You'll hunt me. You'll condemn me. Set the dogs on me. Because that's what needs to happen. Because sometimes... ...the truth isn't good enough. Sometimes people deserve more. Sometimes people deserve to have their faith rewarded. Batman. Batman! Why's he running, Dad? Because we have to chase him. Okay, we're going in! Go, go! Move! He didn't do anything wrong. Because he's the hero Gotham deserves, but not the one it needs right now. So we'll hunt him... ...because he can take it. Because he's not a hero. He's a silent guardian... ...a watchful protector. A dark knight.",61.937000000000005,135,No no you can not You are not I am whatever needs me to be Call it in hero Not hero we deserved but hero we needed Nothing less than knight shining They will hunt you You will hunt me You will condemn me Set dogs on me Because that is what needs to happen Because sometimes truth is not good enough Sometimes people deserve more Sometimes people deserve to have their faith rewarded Why is he running Because we have to chase him Okay we are going in Go go Move He did not do anything wrong Because he is hero deserves but not one it needs right now So we will hunt him because he can take it Because he is not hero He is silent guardian watchful protector dark knight,neutral
