Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
102,"Have you got a rifle? Dani. Is he a good shot? During the day maybe. Dani's a little nearsighted. Peter was in the army. Yeah, it was a while ago. Yeah. Give him the rifle. Keep Dani and the other one here with your wife. I don't want to spook our friends. Who would like to read the 12 steps? Hi, I'm Sarah and I'm an alcoholic. Hi, Sarah. Step one. We admitted we were powerless over alcohol.",25.485999999999997,78,Have you got rifle Dani Is he good shot During day maybe 's little nearsighted was in army Yeah it was while ago Yeah Give him rifle Keep and other one here with your wife I do not want to spook our friends Who would like to read steps Hi I am and I am alcoholic Hi Step We admitted we were powerless over alcohol,neutral
103,That our lives had become unmanageable. What's the drill? Stay in the car. Lock the doors. Call 911 if anything goes down. This is such bull... Step two. Came to believe that a power greater than ourselves could restore us to sanity. That's far enough. Come out where I can see you. Show the girl. I have a knife to her throat. If my hand slips... Let's hope it doesn't.,21.118,70,That our lives had become unmanageable What is drill Stay in car Lock doors Call if anything goes down This is such bull Step Came to believe that power greater than ourselves could restore us to sanity That is far enough Come out where I can see you Show girl I have knife to her throat If my hand slips Let us hope it does not,neutral
104,"Is that our money? Step three. Made a decision to turn our will and our lives over to the care of God as we understood him. Now, let her go. We ought to just shoot this cocksucker. Don't change the rules now, Ray. Let her go. Sweet Lucy. I hate to see you go. Lucia, walk toward me. Your father's just over here, Lucia. Step four. What's the matter with her hand?",22.095000000000002,72,Is that our money Step Made decision to turn our will and our lives over to care of as we understood him Now let her go We ought to just shoot cocksucker Do not change rules now Let her go I hate to see you go walk toward me Your father 's just over here Step What is matter with her hand,anger
105,"Nothing. She's right as rain. Made a searching and fearless moral inventory of ourselves. It was before you set the terms. Go to your dad. Go to your dad, baby. Atta girl. Go on, get out of here. I liked her. She was nice. What the fuck is the matter with you, man? Why aren't you afraid? I don't know. Maybe I don't care if you shoot me or not. Or maybe there's a high-powered rifle pointed at your head. I could still kill you. I'm right here.",26.113000000000003,88,Nothing She is right as rain Made searching and fearless moral inventory of ourselves It was before you set terms Go to your dad Go to your dad baby Atta girl Go on get out of here I liked her She was nice What fuck is matter with you man Why are not you afraid I do not know Maybe I do not care if you shoot me or not Or maybe there is high powered rifle pointed at your head I could still kill you I am right here,love
106,"In some ways, you'll be doing me a big favor. No. I think I'll just fade into the shadows. They fucked us. Shoot him. Step five. Admitted to God, to ourselves, and to another human being the exact nature of our wrongs. Step six. We are entirely ready to have God remove all these defects of character. Peter! Step seven. Humbly ask Him to remove our shortcomings.",24.564999999999998,67,In ways you will be doing me big favor No I think I will just fade into shadows They fucked us Shoot him Step Admitted to to ourselves and to human being exact nature of our wrongs Step We are entirely ready to have remove defects of character Step Humbly ask Him to remove our shortcomings,realization
107,"Step eight. Made a list of all persons we had harmed and became willing to make amends to them all. Don't move. Kenny, I got to tell you... It's okay. You gotta know. I loved... Step nine. Make direct amends to such people. I loved... I love you, too, man. ...except when to do so would injure them or others.",20.708,60,Step Made list of persons we had harmed and became willing to make amends to them all Do not move I got to tell you It is okay You got to know I loved Step Make direct amends to such people I loved I love you too man except when to do so would injure them or others,love
108,"Which way did they go? He shot me! TJ? Oh, Christ. He must have panicked when he heard the shooting. He can't be out in this rain. We have to find him. Well, he's got a phone, right? Help! Albert! Shit! Hello? Oh, fuck. TJ.",16.63,45,way did they go He shot me Oh He must have panicked when he heard shooting He can not be out in rain We have to find him Well he is got phone right Help Hello Oh fuck,surprise
109,"Scudder. I got in the van. They don't know I'm here. Listen to me. Get out of there. Now. It's cool. I'm in the garage and they in the house. Which is where? Sit down. I've never been shot before. There's a first aid kit in the bathroom. Hey, I don't see any numbers. Try next door. 697. Wait, no. 692. Okay, now walk away from the house. Go to the corner. - Is any of it real? - Some.",21.822,80,I got in van They do not know I am here Listen to me Get out of there Now It is cool I am in garage and they in house Which is where Sit down I have never been shot before There is first aid kit in bathroom Hey I do not see numbers Try next door Wait no . Okay now walk away from house Go to corner Is any of it real Some,neutral
110,"51st Street and Church Avenue. Borough Park. That's not even a mile from here. Stay put. You hear me? Pigs. Hey, who's... Shit, shit, shit. You can have your money back. It's downstairs. Don't even think about it. You're the husband. So? I was just wondering.",16.933,46,51st and That is not even mile from here Stay put You hear me Pigs Hey who is shit shit You can have your money back It is downstairs Do not even think about it You are husband So I was just wondering,annoyance
111,"Were you just going to leave Ray down there? No. I was going to get something to eat. I was going to clean up before I left. What were you going to do with him? Chop him up. Wrap him. There are plenty of bags in the cupboard. And then what? Deliver him to somebody in the trunk of a car? No. That was just for you. You have a choice to make, Kenny. There's a lot of hard evidence against this asshole. He's got his dead buddy in the basement.",24.896,91,Were you just going to leave down there No I was going to get something to eat I was going to clean up before I left What were you going to do with him Chop him up Wrap him There are plenty of bags in cupboard And then what Deliver him to somebody in trunk of car No That was just for you You have choice to make There is lot of hard evidence against asshole He is got his dead buddy in basement,anger
112,"Not to mention the van in the garage. It's gonna be full of fibers and blood traces and God knows what else. He ought to be looking at three life sentences, plus an extra 20 or 30 years tacked on as a bonus. What about the other choice? You with me? No. I could turn him in and sleep just fine. I don't think I could. That's why it has to be your decision. Well, l guess I just made it. Take it easy, Matt. Come on.",25.132,87,Not to mention van in garage It is going to be full of fibers and blood traces and knows what else He ought to be looking at life sentences plus extra or years tacked on as bonus What about other choice You with me No I could turn him in and sleep just fine I do not think I could That is why it has to be your decision Well l guess I just made it Take it easy Come on,neutral
113,"You know I could help you with that hand. Could you? Shelter's gonna be closed. Wait for me back at my place. Where are you going? Just do as I say. Step 10. Continue to take personal inventory. And when we were wrong, promptly admitted it. Step 11. Sought through prayer and meditation to improve our conscious contact with God as we understand him. Praying only for the knowledge of his will for us and the power to carry that out. Step 12. Having had a spiritual awakening as the result of these steps,",31.855999999999998,94,You know I could help you with hand Could you 's going to be closed Wait for me back at my place Where are you going Just do as I say Step Continue to take personal inventory And when we were wrong promptly admitted it Step Sought through prayer and meditation to improve our conscious contact with as we understand him Praying only for knowledge of his will for us and power to carry that out Step Having had spiritual awakening as result of steps,caring
114,"we try to carry this message to alcoholics and to practice these principles in all our affairs. Kenny? You know, I just wanted to...",9.706,24,we try to carry message to alcoholics and to practice principles in our affairs You know I just wanted to,desire
